122.286

14

139
102
24.6093002300	-0.7113568140	1.9175331071	V1
0	1	0	0
25.8753997800	-1.0279568540	2.8671325671	V1
0	1	0	0
26.5084014900	3.7198428260	-0.2980667129	V1

117
145
0	0	57	0
20.2613544960	-1.7822931299	4.3709222472	I57
0	0	9	0
24.3631332411	-0.2681888761	-2.6832077874	I9
0	0	8	0
23.8971502325	-0.8264958454	-2.1468639413	I8
0	0	5	0
21.5391003440	3.6601665983	-3.4604432743	I5
0	0	4	0
19.1493499800	0.9539164433	3.5504859887	I4
0	0	3	0
23.7124989833	3.8289675583	-3.3338630763	I3
0	0	3	0
21.4968668633	3.4069328550	-3.8613304163	I3
0	0	2	0
19.7824005150	-0.4703831717	4.5000358587	I2
0	0	2	0
21.9980491650	-3.7938832417	-2.3051139863	I2
0	0	1	0
14.0059005700	0.2417666283	-6.8155639663	I1
0	0	1	0
14.6389999400	2.7738665483	-6.4989639363	I1
0	0	1	0
16.5380996700	1.1912661483	4.2626380837	I1
0	0	1	0
17.8042007400	0.5582659583	4.2626380837	I1
0	0	1	0
17.8042007400	0.8747668183	4.5791358937	I1
0	0	1	0
17.8042007400	1.1912661483	4.8956367437	I1
0	0	1	0
11.1572990400	-2.9234341717	-10.9302635263	I1
0	0	1	0
18.1207000700	0.5582659583	3.9461357137	I1
0	0	1	0
18.4371994000	-1.3408337717	6.7947364737	I1
0	0	1	0
18.4371994000	0.5582659583	3.6296363837	I1
0	0	1	0
18.7537002600	1.5078661783	4.5791358937	I1
0	0	1	0
18.7537002600	1.8243670383	4.2626380837	I1
0	0	1	0
17.8042007400	1.5078661783	5.2121360737	I1
0	0	1	0
19.7033004800	-3.5564328317	-9.6641937263	I1
0	0	1	0
19.7033004800	-3.2399335017	-9.9807037363	I1
0	0	1	0
20.3363006600	-4.1895337217	4.8956367437	I1
0	0	1	0
20.6527999900	-3.8730328717	4.8956367437	I1
0	0	1	0
20.9694000300	3.7234682883	-3.6503639263	I1
0	0	1	0
21.6024017300	-4.1895337217	-2.3842643763	I1
0	0	1	0
21.9188995400	-4.1895337217	-2.7007637063	I1
0	0	1	0
24.1345001200	-1.0243329117	-2.7007637063	I1
0	0	1	0
24.1345001200	3.0904665883	-3.0172630363	I1
0	0	1	0
24.1345001200	3.4069659183	-3.3338630763	I1
0	0	1	0
24.4511001600	-0.0747327017	-3.3338630763	I1
0	0	1	0
24.7676010200	3.7234682883	-2.3842643763	I1
0	0	1	0
26.0337005600	4.9895663183	4.2626380837	I1
0	0	1	0
26.3502014200	4.6729662783	1.7304359437	I1
0	0	1	0
29.8319000300	-5.7721326017	-4.5998634363	I1
0	0	1	0
9.7329498300	-1.8156338817	-6.0242637663	I1
0	0	1	0
12.5816001900	0.3999667083	-9.5059234663	I1
0	0	1	0
12.5816001900	0.7165667383	-9.8224433963	I1
0	0	1	0
14.7972000200	-3.3982327517	5.0539360137	I1
0	0	1	0
18.2789001500	1.0330660683	4.4209358237	I1
0	0	1	0
18.2789001500	1.3495669283	4.1043357837	I1
0	0	1	0
18.5955001800	1.0330660683	4.1043357837	I1
0	0	1	0
20.4945999200	0.0834658483	-3.8085639963	I1
0	0	1	0
20.8110992400	3.8817660283	-4.1250633263	I1
0	0	1	0
20.8110992400	7.3634661583	-1.9094642663	I1
0	0	1	0
21.4440994300	7.6799654883	-1.2764640863	I1
0	0	1	0
23.6598022500	-0.5495328017	-2.8590629563	I1
0	0	1	0
23.9763000500	-1.1825329817	-1.9094642663	I1
0	0	1	0
23.9763000500	-0.8660336617	-1.5929634163	I1
0	0	1	0
23.9763000500	0.0834658483	-2.5425636263	I1
0	0	1	0
23.9763000500	3.5651659883	-2.8590629563	I1
0	0	1	0
24.2927993800	3.8817660283	-2.8590629563	I1
0	0	1	0
26.1919006400	-1.4991330217	2.8383369437	I1
0	0	1	0
27.7744995100	1.0330660683	-9.8224433963	I1
0	0	1	0
28.7240997300	-3.3982327517	-5.7076637263	I1
0	0	1	0
29.3571014400	-5.9303334317	-6.6572639463	I1
0	0	1	0
29.6735992500	-5.9303334317	-6.3407638463	I1
0	0	1	0
29.9901001000	-5.2973332517	-4.1250633263	I1
0	0	1	0
36.3204986600	-3.0817334217	-3.4920631463	I1
0	83	0	0
21.5413842110	0.9358014571	0.2089050911	V83
0	3	0	0
22.1299001067	2.3518669350	-1.1181633063	V3
0	2	0	0
23.1850006200	0.8747668183	-0.6434135463	V2
0	2	0	0
13.6893997200	-1.8155835267	-9.6641937263	V2
0	2	0	0
21.6024017300	-0.8660832467	0.6226867587	V2
0	2	0	0
20.4945999200	1.8243166833	-0.6433631863	V2
0	2	0	0
22.7102005000	0.7165667383	-0.4851135263	V2
0	1	0	0
18.7537002600	-1.0243329117	0.7809364237	V1
0	1	0	0
20.9694000300	-1.6573331017	1.7304359437	V1
0	1	0	0
20.9694000300	4.0399660983	-2.3842643763	V1
0	1	0	0
21.2858993600	3.7234682883	0.1479362537	V1
0	1	0	0
21.6024017300	-1.3408337717	-1.7512641863	V1
0	1	0	0
21.6024017300	1.1912661483	-1.4346641563	V1
0	1	0	0
21.9188995400	-2.9234341717	-2.0677635263	V1
0	1	0	0
21.9188995400	1.8243670383	1.7304359437	V1
0	1	0	0
21.2858993600	0.2417666283	-3.3338630763	V1
0	1	0	0
22.2354003900	0.5582659583	1.4139366137	V1
0	1	0	0
22.5518997200	3.4069659183	0.4644370937	V1
0	1	0	0
23.1850006200	2.1408663683	0.7809364237	V1
0	1	0	0
23.5014984100	-2.2904339817	-0.8016639763	V1
0	1	0	0
23.5014984100	0.8747668183	-1.4346641563	V1
0	1	0	0
25.7170990000	-2.2904339817	-2.3842643763	V1
0	1	0	0
31.0980011000	-6.0886334417	-3.9668632563	V1
0	1	0	0
31.7309997600	-5.4555340917	-6.1824646063	V1
0	1	0	0
32.6804992700	-5.1390332317	-4.9163642963	V1
0	1	0	0
13.2147003200	-1.1825329817	-10.4554840063	V1
0	1	0	0
14.4807006900	-2.4486340617	-8.5563735963	V1
0	1	0	0
15.4302993800	-3.7147336117	-8.5563735963	V1
0	1	0	0
15.7468002300	-4.3477337917	-9.8224433963	V1
0	1	0	0
15.7468002300	0.0834658483	-6.9737632763	V1
0	1	0	0
17.3294006400	-1.1825329817	-5.3911636363	V1
0	1	0	0
17.3294006400	2.2991671483	-1.5929634163	V1
0	1	0	0
19.2285003700	-3.0817334217	2.5217369037	V1
0	1	0	0
19.2285003700	2.2991671483	0.3061363237	V1
0	1	0	0
19.8615005500	-0.5495328017	-4.1250633263	V1
0	1	0	0
19.8615005500	1.3495669283	-0.9599632263	V1
0	1	0	0
19.8615005500	3.8817660283	-0.3268638663	V1
0	1	0	0
20.1781005900	1.3495669283	0.3061363237	V1
0	1	0	0
20.1781005900	1.3495669283	1.5722358637	V1
0	1	0	0
14.9554992700	-2.6069333217	-8.7146339463	V1
0	1	0	0
21.1276001000	2.9321657983	1.5722358637	V1
0	1	0	0
15.2720001200	0.5582659583	-7.7650733963	V1
0	1	0	0
21.7606994700	-0.5495328017	0.9391365037	V1
0	1	0	0
22.0771987900	2.2991671483	0.9391365037	V1
0	1	0	0
22.0771987900	2.6156664783	-1.5929634163	V1
0	1	0	0
22.3936996600	-1.8156338817	-0.3268638663	V1
0	1	0	0
22.3936996600	1.0330660683	-2.2259635963	V1
0	1	0	0
22.3936996600	2.9321657983	-0.9599632263	V1
0	1	0	0
21.4440994300	-0.2330334717	1.5722358637	V1
0	1	0	0
23.0267013600	1.0330660683	-0.0103630063	V1
0	1	0	0
23.0267013600	1.3495669283	0.6226356437	V1
0	1	0	0
23.3432006900	0.0834658483	0.3061363237	V1
0	1	0	0
23.6598022500	0.3999667083	1.8887367237	V1
0	1	0	0
23.6598022500	2.2991671483	-2.5425636263	V1
0	1	0	0
31.5726989800	-4.6642331217	-5.7076637263	V1
0	1	0	0
31.8891998400	-5.6138333417	-5.7076637263	V1

90
77
0	0	42	0
17.8004047952	-0.8796775116	0.0294528658	I42
0	0	4	0
16.7755001100	-0.4614051141	0.3308979626	I4
0	0	3	0
16.6436335300	-0.6196802066	-0.4340351749	I3
0	0	2	0
10.4451000250	-1.4901297866	-4.8916514749	I2
0	0	2	0
19.6241500900	-0.6988303416	-2.9925513649	I2
0	0	2	0
25.7962493900	5.9480705934	9.1934479351	I2
0	0	1	0
9.8912101800	-1.2526793766	-3.0717009949	I1
0	0	1	0
10.5241996800	-5.6839698066	-2.7551024849	I1
0	0	1	0
10.8407997100	-1.8857802666	-4.9708014849	I1
0	0	1	0
14.3225006100	4.4446198234	-1.8056014449	I1
0	0	1	0
15.2720001200	-1.2526793766	-3.7047019349	I1
0	0	1	0
15.2720001200	1.5959198734	-8.1359618549	I1
0	0	1	0
15.5884994600	-1.5692794166	-3.7047019349	I1
0	0	1	0
15.5884994600	-1.2526793766	-3.3882018349	I1
0	0	1	0
11.6320999200	3.3368195234	1.8343979451	I1
0	0	1	0
13.8477005000	2.0707199834	-4.1795020349	I1
0	0	1	0
13.8477005000	3.9698197134	-1.9638015149	I1
0	0	1	0
13.8477005000	4.2863205634	-1.6473021849	I1
0	0	1	0
14.1641998300	2.0707199834	-3.8630019549	I1
0	0	1	0
14.1641998300	2.3872193034	1.5178986251	I1
0	0	1	0
14.4807006900	-1.0944792966	-7.3446616549	I1
0	0	1	0
15.4302993800	-2.0439803366	-1.6473021849	I1
0	0	1	0
17.0128997800	-0.4613799366	-0.0647017849	I1
0	0	1	0
17.0128997800	-0.1448806066	0.2517975451	I1
0	0	1	0
17.6458999700	-1.4109801566	-0.3813018149	I1
0	0	1	0
24.6093002300	-2.3604796666	6.2655975951	I1
0	0	1	0
24.6093002300	-2.0439803366	5.9490982651	I1
0	0	1	0
24.9257980400	9.3506180534	-4.4960021349	I1
0	8	0	0
17.8635124225	1.2201077221	3.6741354563	V8
0	4	0	0
14.4807502750	-2.6770301116	-2.7551024849	V4
0	2	0	0
17.9624504050	-1.5692794166	-4.9708014849	V2
0	2	0	0
19.3867996200	-0.1449301966	-6.5533721349	V2
0	2	0	0
18.4371994000	1.4376702084	2.6256989051	V2
0	2	0	0
17.2502502500	0.8837700584	3.0212982751	V2
0	2	0	0
18.4372001650	2.0707199834	2.7838974551	V2
0	1	0	0
13.6893997200	-1.8857802666	-3.3882018349	V1
0	1	0	0
15.5884994600	-0.9361800466	-8.1359618549	V1
0	1	0	0
15.5884994600	2.2290207534	2.6256989051	V1
0	1	0	0
16.2216003400	2.8620194134	3.5751984251	V1
0	1	0	0
12.7399002100	0.9629196834	-3.0717009949	V1
0	1	0	0
16.8546005300	-0.3031798666	2.6256989051	V1
0	1	0	0
17.1710998600	2.2290207534	5.1577988251	V1
0	1	0	0
17.4876999000	-1.8857802666	-0.5395018949	V1
0	1	0	0
17.4876999000	-0.3031798666	-7.5029319149	V1
0	1	0	0
17.4876999000	0.6464203534	4.5247986451	V1
0	1	0	0
16.8546005300	-3.4683791466	-3.3882018349	V1
0	1	0	0
18.1207000700	1.2794205434	-6.2368522049	V1
0	1	0	0
18.4371994000	2.2290207534	4.8412979751	V1
0	1	0	0
18.7537002600	0.6464203534	1.6760986951	V1
0	1	0	0
19.0701995900	-2.2022795966	-5.9203315149	V1
0	1	0	0
19.0701995900	2.5455200834	4.5247986451	V1
0	1	0	0
19.3867996200	-1.8857802666	-5.2872916549	V1
0	1	0	0
19.7033004800	-1.5692794166	2.9421982351	V1
0	1	0	0
19.7033004800	0.0133194734	1.9925980251	V1
0	1	0	0
19.7033004800	2.8620194134	6.4238998951	V1
0	1	0	0
20.0197998100	-0.9361800466	2.9421982351	V1
0	1	0	0
20.3363006600	1.9125199134	4.2082977851	V1
0	1	0	0
20.9694000300	0.0133194734	3.5751984251	V1
0	1	0	0
13.5311996500	0.8046204334	-2.9134017349	V1
0	1	0	0
14.7972000200	-2.6770797066	-2.2804015549	V1
0	1	0	0
15.7468002300	-2.6770797066	-1.3308013349	V1
0	1	0	0
16.3798004200	-1.0944792966	-4.4960021349	V1
0	1	0	0
16.3798004200	-0.1448806066	2.7838974551	V1
0	1	0	0
16.3798004200	2.0707199834	4.3664978651	V1
0	1	0	0
16.6964004600	-3.6265799766	-1.9638015149	V1
0	1	0	0
16.6964004600	-0.4613799366	-7.3446616549	V1
0	1	0	0
16.6964004600	1.7542206534	3.4169983451	V1
0	1	0	0
17.0128997800	-1.4109801566	-4.8125014649	V1
0	1	0	0
17.0128997800	0.1716202434	3.7334976751	V1
0	1	0	0
17.0128997800	1.4377197934	1.5178986251	V1
0	1	0	0
17.6458999700	3.6533203834	4.0499985351	V1
0	1	0	0
17.9623992900	-1.4109801566	-4.4960021349	V1
0	1	0	0
17.9623992900	3.0203201934	3.7334976751	V1
0	1	0	0
18.2789001500	-1.4109801566	-7.3446616549	V1
0	1	0	0
18.2789001500	-0.4613799366	3.1003983151	V1
0	1	0	0
18.2789001500	1.1212204734	-8.2942221949	V1
0	1	0	0
18.2789001500	1.4377197934	3.1003983151	V1
0	1	0	0
13.6893997200	-2.8352797766	-1.8056014449	V1
0	1	0	0
18.5955001800	1.1212204734	-7.3446616549	V1
0	1	0	0
18.5955001800	1.4377197934	2.1508988051	V1
0	1	0	0
18.9119995100	2.0707199834	3.4169983451	V1
0	1	0	0
18.9119995100	2.0707199834	4.6829987151	V1
0	1	0	0
19.2285003700	2.3872193034	4.0499985351	V1
0	1	0	0
19.5449997000	-0.4613799366	4.6829987151	V1
0	1	0	0
19.5449997000	1.1212204734	4.0499985351	V1
0	1	0	0
19.5449997000	3.3368195234	4.9995987551	V1
0	1	0	0
20.1781005900	0.1716202434	2.4673981351	V1
0	1	0	0
21.1276001000	0.1716202434	3.1003983151	V1
0	1	0	0
21.1276001000	2.3872193034	3.7334976751	V1
0	1	0	0
21.4440994300	-0.4613799366	4.3664978651	V1

109
159
0	0	91	0
19.0806757677	-1.7666417458	-0.5789153873	I91
0	0	10	0
15.5727197280	-2.8979235409	1.2876682824	I10
0	0	6	0
14.1905838017	-3.3199637486	0.4225213937	I6
0	0	5	0
20.1780804480	2.8152356441	3.4241380094	I5
0	0	4	0
19.0702247650	-1.8692386969	-1.6084617046	I4
0	0	2	0
19.4658996600	-1.1571140669	-1.6876117146	I2
0	0	2	0
20.2572006250	2.4828853231	3.8514881654	I2
0	0	1	0
12.7399002100	-3.2935635019	2.5062382354	I1
0	0	1	0
14.3225006100	3.3533359181	5.3549381854	I1
0	0	1	0
14.3225006100	3.9863345681	3.7723377754	I1
0	0	1	0
14.9554992700	3.6698367781	4.7219379954	I1
0	0	1	0
15.2720001200	-2.3440639819	1.5567387154	I1
0	0	1	0
16.2216003400	-0.7614635819	5.3549381854	I1
0	0	1	0
16.2216003400	7.1515353781	4.4053379654	I1
0	0	1	0
16.8546005300	-8.9909641619	-1.2919612346	I1
0	0	1	0
16.8546005300	1.4542361881	0.6071384954	I1
0	0	1	0
18.1207000700	-4.5596645719	-5.7232119946	I1
0	0	1	0
18.4371994000	-2.9770641719	-1.2919612346	I1
0	0	1	0
18.7537002600	3.3533359181	-5.7232119946	I1
0	0	1	0
19.3867996200	-1.7109631019	1.2402378654	I1
0	0	1	0
19.7033004800	2.0872378881	3.4558384454	I1
0	0	1	0
20.3363006600	4.6193362781	1.5567387154	I1
0	0	1	0
20.6527999900	-0.4449642519	4.4053379654	I1
0	0	1	0
20.9694000300	4.3028354281	0.9236378354	I1
0	0	1	0
25.0841018800	4.9359363181	-3.1910617246	I1
0	0	1	0
33.6300994900	14.1149356481	-13.3196517346	I1
0	0	1	0
0.5539060100	15.8558353081	-9.6796916446	I1
0	0	1	0
13.5311996500	0.0298358581	6.1462376154	I1
0	0	1	0
13.5311996500	1.9289355881	9.9444386054	I1
0	0	1	0
14.1641998300	-3.7683636119	0.1323383954	I1
0	0	1	0
14.1641998300	2.8785358181	4.8801380754	I1
0	0	1	0
14.1641998300	3.5115375181	4.2471378854	I1
0	0	1	0
14.4807006900	3.1950366581	4.8801380754	I1
0	0	1	0
16.0632995600	-2.8187633819	0.7654377554	I1
0	0	1	0
16.0632995600	-2.5022640619	1.0819386054	I1
0	0	1	0
17.3294006400	1.9289355881	0.7654377554	I1
0	0	1	0
17.9623992900	-2.1857632019	-0.1841609346	I1
0	0	1	0
18.5955001800	-4.0848644619	-5.8814715746	I1
0	0	1	0
18.9119995100	-8.5161640419	-0.5006617946	I1
0	0	1	0
18.9119995100	-8.1996639619	-0.8171611246	I1
0	0	1	0
19.5449997000	-0.9196636619	0.7654377554	I1
0	0	1	0
0.7121669800	18.2296359681	-10.7875117646	I1
0	0	1	0
20.4945999200	2.8785358181	3.9306385554	I1
0	0	1	0
22.3936996600	10.7915347681	-7.4640613046	I1
0	0	1	0
24.6093002300	5.4106341981	-3.3493617446	I1
0	0	1	0
35.6875000000	17.4383365281	-14.1109556146	I1
0	82	0	0
16.7426830228	1.4619154685	0.9198199484	V82
0	4	0	0
15.2720497150	-4.5596638069	-4.2988612546	V4
0	3	0	0
16.6435999567	2.1927371581	2.8228382754	V3
0	3	0	0
18.8592330933	2.7202691048	0.1851048120	V3
0	2	0	0
17.8042007400	3.0367358781	2.0314884754	V2
0	2	0	0
15.0346496600	-0.3658138619	0.6862881254	V2
0	2	0	0
18.4371994000	-7.8831138919	-2.8745616246	V2
0	2	0	0
17.8042007400	1.9289867031	3.1393391154	V2
0	2	0	0
20.9694000300	3.5115863481	-4.1406619446	V2
0	2	0	0
16.6964004600	3.0367862381	2.6645390154	V2
0	2	0	0
17.3294006400	4.9358859631	1.3984379354	V2
0	2	0	0
17.9623992900	-8.1996639619	-1.9250113896	V2
0	1	0	0
15.9050994900	1.7707355181	-0.9754619046	V1
0	1	0	0
16.2216003400	0.8211368181	2.8228382754	V1
0	1	0	0
16.2216003400	1.1376361481	4.0888386354	V1
0	1	0	0
16.2216003400	3.9863345681	2.1897389054	V1
0	1	0	0
16.2216003400	5.2524371781	0.9236378354	V1
0	1	0	0
16.5380996700	-8.3578648019	-1.6084620846	V1
0	1	0	0
16.8546005300	3.0367358781	3.1393391154	V1
0	1	0	0
17.1710998600	-8.3578648019	-0.3423610146	V1
0	1	0	0
17.4876999000	-8.6743641319	-2.5580607846	V1
0	1	0	0
17.4876999000	1.1376361481	-0.3423610146	V1
0	1	0	0
17.8042007400	-9.9404735919	-1.2919612346	V1
0	1	0	0
17.8042007400	-9.3074634919	-3.1910617246	V1
0	1	0	0
18.1207000700	-7.7248638419	-1.6084620846	V1
0	1	0	0
18.1207000700	2.7202365481	-0.0258616846	V1
0	1	0	0
18.1207000700	3.0367358781	-0.9754619046	V1
0	1	0	0
18.4371994000	2.0872378881	2.1897389054	V1
0	1	0	0
18.7537002600	-6.7752636319	-0.6589610546	V1
0	1	0	0
18.7537002600	-2.6605633119	-1.6084620846	V1
0	1	0	0
18.7537002600	1.7707355181	2.5062382354	V1
0	1	0	0
19.7033004800	3.6698367781	2.1897389054	V1
0	1	0	0
0.3956500200	16.0140353781	-9.8379516046	V1
0	1	0	0
35.8457000800	17.5966373081	-14.2692116046	V1
0	1	0	0
0.5539060100	18.3879367481	-10.9457717346	V1
0	1	0	0
13.5311996500	1.6124362581	4.8801380754	V1
0	1	0	0
13.8477005000	-2.5022640619	-1.1336619746	V1
0	1	0	0
14.0059005700	-2.6605633119	-1.6084620846	V1
0	1	0	0
15.7468002300	-1.5527645519	-0.1841609346	V1
0	1	0	0
16.3798004200	-8.8326641419	-1.7667613446	V1
0	1	0	0
16.3798004200	-0.9196636619	2.3480381554	V1
0	1	0	0
16.3798004200	2.5620349481	3.2975376654	V1
0	1	0	0
16.6964004600	-1.2362636919	-0.5006617946	V1
0	1	0	0
16.6964004600	-0.9196636619	0.1323383954	V1
0	1	0	0
16.6964004600	0.6629367481	2.3480381554	V1
0	1	0	0
14.9554992700	-2.0274639419	-0.0258616846	V1
0	1	0	0
17.0128997800	-9.1491634719	-3.0327617046	V1
0	1	0	0
17.0128997800	2.5620349481	2.9810383454	V1
0	1	0	0
17.0128997800	3.5115375181	1.7149387954	V1
0	1	0	0
17.3294006400	-1.2362636919	1.7149387954	V1
0	1	0	0
17.3294006400	3.1950366581	-0.5006617946	V1
0	1	0	0
15.2720001200	-4.2431637219	-4.7736514446	V1
0	1	0	0
17.3294006400	5.0941363881	2.3480381554	V1
0	1	0	0
17.6458999700	-8.8326641419	-1.7667613446	V1
0	1	0	0
17.6458999700	1.6124362581	3.9306385554	V1
0	1	0	0
17.6458999700	2.8785358181	3.9306385554	V1
0	1	0	0
15.9050994900	-4.8761639019	-4.7736514446	V1
0	1	0	0
17.9623992900	-7.5665638319	-0.5006617946	V1
0	1	0	0
17.9623992900	1.6124362581	1.3984379354	V1
0	1	0	0
18.5955001800	-8.1996639619	-1.7667613446	V1
0	1	0	0
20.1781005900	2.8785358181	0.1323383954	V1
0	1	0	0
23.3432006900	6.6767367981	-6.1979915046	V1
0	1	0	0
33.7884002800	14.2732364381	-13.4779216246	V1

134
93
0	0	9	0
32.9794776100	8.2158686920	1.1429659855	I9
0	0	6	0
11.1045162267	-6.2912090080	-3.2179392173	I6
0	0	5	0
33.4085388180	8.8700179980	-0.8123826289	I5
0	0	3	0
18.2261667900	-8.5068757147	-8.6515060089	I3
0	0	3	0
8.0976000467	-1.6489757347	0.4220441577	I3
0	0	2	0
33.7092498850	8.8225076270	1.2924270961	I2
0	0	2	0
32.7596496600	8.6642572020	0.8176773361	I2
0	0	1	0
1.9782400200	-4.7086431980	6.7523765911	I1
0	0	1	0
3.8773498600	-8.5068426580	-2.1101234089	I1
0	0	1	0
5.7764602700	-1.5434408680	0.7385780611	I1
0	0	1	0
6.0929798200	-9.4564428780	2.0045769111	I1
0	0	1	0
6.7260200500	-7.8738424780	-7.4909324289	I1
0	0	1	0
7.9920997600	-2.4930426080	-0.2110221489	I1
0	0	1	0
8.6251297000	-1.5434408680	-0.2110221489	I1
0	0	1	0
9.8912101800	-5.6581426980	-12.2387126589	I1
0	0	1	0
10.5241996800	-6.2912420680	-2.1101234089	I1
0	0	1	0
10.8407997100	-6.2912420680	-1.7936225589	I1
0	0	1	0
11.4737999000	-6.2912420680	-4.0092231389	I1
0	0	1	0
12.1068008400	3.2043588220	-7.8074523589	I1
0	0	1	0
16.8546005300	-2.1764425680	-1.1605231889	I1
0	0	1	0
17.8042007400	-8.5068426580	-8.1239730489	I1
0	0	1	0
17.8042007400	0.9886575220	4.2202766811	I1
0	0	1	0
19.0701995900	-1.2269430580	-3.3762229589	I1
0	0	1	0
22.5518997200	-1.8599432380	-6.8579223289	I1
0	0	1	0
24.1345001200	-3.4425421180	0.7385780611	I1
0	0	1	0
24.7676010200	5.7364572120	10.5505760511	I1
0	0	1	0
26.0337005600	-6.9242422580	0.1054771811	I1
0	0	1	0
28.5657989500	-1.2269430580	4.5367790511	I1
0	0	1	0
29.1988006600	-5.9747427380	-0.5275230089	I1
0	0	1	0
31.7309997600	4.1538583420	1.0550773911	I1
0	0	1	0
32.0475006100	4.1538583420	1.3715767211	I1
0	0	1	0
32.3640014700	9.2181588720	2.9541771311	I1
0	0	1	0
32.6804992700	9.2181588720	2.6376778011	I1
0	0	1	0
32.6804992700	9.5346566720	0.7385780611	I1
0	0	1	0
36.7953003000	7.9521585020	6.4358757311	I1
0	0	1	0
4.3521301300	-8.3486425780	-1.6353232989	I1
0	0	1	0
5.9347198500	-1.0686438080	1.2132774711	I1
0	0	1	0
6.5677597100	-4.5503424180	-3.2179221789	I1
0	0	1	0
7.8338401800	-2.0182424980	0.2637779611	I1
0	0	1	0
8.1503501900	-2.0182424980	-0.0527228989	I1
0	0	1	0
10.6824997000	-6.1329428180	-3.2179221789	I1
0	0	1	0
10.9989998000	-6.7660421780	-4.4840224889	I1
0	0	1	0
16.6964004600	-3.6008428980	-1.6353232989	I1
0	0	1	0
17.0128997800	-6.1329428180	-7.9657126989	I1
0	0	1	0
17.6458999700	-6.7660421780	-7.6491927789	I1
0	0	1	0
18.9119995100	-1.7017431680	1.5298775011	I1
0	0	1	0
19.2285003700	-2.3347433580	-7.9657126989	I1
0	0	1	0
24.2927993800	-2.0182424980	4.3784767511	I1
0	0	1	0
26.1919006400	-1.3851431280	6.2775780111	I1
0	0	1	0
26.5084014900	-1.7017431680	6.2775780111	I1
0	0	1	0
26.8250000000	-4.8669424480	0.8967766111	I1
0	0	1	0
27.1415008600	-0.1191412380	4.0619774211	I1
0	0	1	0
28.0910003800	-1.3851431280	4.0619774211	I1
0	0	1	0
28.7240997300	-1.7017431680	4.3784767511	I1
0	0	1	0
30.3066986100	-1.0686438080	5.9610786811	I1
0	0	1	0
30.9397003200	-2.3347433580	2.4793770211	I1
0	0	1	0
30.9397003200	-2.0182424980	2.1628776911	I1
0	0	1	0
31.2562011700	-2.3347433580	2.1628776911	I1
0	0	1	0
31.2562011700	0.5139596520	0.2637779611	I1
0	0	1	0
31.8891998400	5.2616586220	-0.6858222589	I1
0	0	1	0
32.5222961400	5.8947579920	8.1767769211	I1
0	0	1	0
33.1553009100	7.7938577220	1.2132774711	I1
0	0	1	0
33.1553009100	8.4268563820	0.2637779611	I1
0	0	1	0
33.1553009100	8.7433572420	1.2132774711	I1
0	0	1	0
33.7884002800	8.4268563820	1.5298775011	I1
0	0	1	0
34.1049011200	5.2616586220	2.1628776911	I1
0	0	1	0
34.7378997800	-2.3347433580	2.7958778711	I1
0	0	1	0
34.7378997800	-1.0686438080	4.3784767511	I1
0	0	1	0
36.0040008500	1.1469567820	10.0758781811	I1
0	0	1	0
36.9535003700	6.5277566520	0.2637779611	I1
0	20	0	0
32.9337644995	5.9105427505	3.7138222861	V20
0	2	0	0
12.9772499100	-6.0538427780	-7.0952674489	V2
0	2	0	0
5.1434299500	-3.7590429780	0.2637772011	V2
0	2	0	0
25.5588493350	0.9886575220	3.9037773511	V2
0	2	0	0
33.3135986300	-2.0181929030	2.9541771311	V2
0	2	0	0
14.6389999400	-7.5573431380	-6.6996726639	V2
0	2	0	0
26.5084503200	-1.5434408680	3.9037773511	V2
0	2	0	0
21.4441505450	-3.1260427880	-2.1101234089	V2
0	2	0	0
34.5796997100	6.2112573170	3.5871773111	V2
0	2	0	0
11.3154998800	-4.8669424480	-6.5413726439	V2
0	2	0	0
27.2997497600	-0.4356420980	2.4793770211	V2
0	1	0	0
7.6755699200	-3.7590429780	-0.5275230089	V1
0	1	0	0
9.8912101800	-5.6581426980	-4.0092231389	V1
0	1	0	0
11.7903000000	-5.6581426980	-6.5414229989	V1
0	1	0	0
5.1434299500	-4.3921423380	0.1054771811	V1
0	1	0	0
14.3225006100	-8.5068426580	-7.1744124989	V1
0	1	0	0
15.9050994900	-8.1903433280	-9.0735229189	V1
0	1	0	0
15.9050994900	-7.2407431080	-6.5414229989	V1
0	1	0	0
16.2216003400	-8.1903433280	-8.1239730489	V1
0	1	0	0
18.4371994000	-6.2912420680	-5.5918227789	V1
0	1	0	0
18.7537002600	-7.2407431080	-8.1239730489	V1
0	1	0	0
20.3363006600	-2.8095419380	-4.9588218389	V1
0	1	0	0
20.9694000300	-3.1260427880	-3.6927222889	V1
0	1	0	0
25.7170990000	0.6721566720	3.2706779811	V1
0	1	0	0
26.3502014200	-0.2773428380	2.9541771311	V1
0	1	0	0
26.9832000800	-0.5939428780	2.0045769111	V1
0	1	0	0
27.6161987300	-0.2773428380	2.9541771311	V1
0	1	0	0
31.4144989000	-2.4930426080	2.9541771311	V1
0	1	0	0
32.0475006100	4.7869576920	3.9037773511	V1
0	1	0	0
32.3640014700	7.0025582820	4.8532768611	V1
0	1	0	0
32.6804992700	7.9521585020	4.5367790511	V1
0	1	0	0
33.6300994900	7.0025582820	3.2706779811	V1
0	1	0	0
33.9466003400	9.8512582420	-0.8440223389	V1
0	1	0	0
5.4599502600	-3.4425421180	-0.2110221489	V1
0	1	0	0
